sample_id,cell_line,exposure_seconds,seed,run_status,runtime_s,param__normoxic_CC_can_grow_probability,param__normoxic_CC_can_grow_diameter_rate,param__normoxic_CC_can_divide_probability,param__normoxic_CC_can_divide_diameter_cutoff,param__normoxic_CC_can_divide_O2_threshold,param__normoxic_CC_diameter_max,y_0h,time_0h,y_24h,time_24h,y_48h,time_48h,y_72h,time_72h
17,EGI1,0,34,ok,3.8353363249916583,0.27142658990233237,2.272524679125053,0.44227432191568616,19.40593565624578,0.3014393265170471,22.593657172343676,1.0,1.0,1.7379248658318425,1.7379248658318425,3.2737030411449015,3.2737030411449015,6.332737030411449,6.332737030411449
18,EGI1,0,0,ok,2.711345351068303,0.8441604192342419,0.4145920722208011,0.7257191063521472,20.134251891832488,0.9618559655820489,26.17683658469566,1.0,1.0,1.4901610017889089,1.4901610017889089,1.8443649373881932,1.8443649373881932,1.9991055456171736,1.9991055456171736
18,EGI1,0,17,ok,2.7443326669745147,0.8441604192342419,0.4145920722208011,0.7257191063521472,20.134251891832488,0.9618559655820489,26.17683658469566,1.0,1.0,1.4919499105545617,1.4919499105545617,1.8434704830053668,1.8434704830053668,1.9946332737030412,1.9946332737030412
18,EGI1,0,34,ok,2.7712800269946456,0.8441604192342419,0.4145920722208011,0.7257191063521472,20.134251891832488,0.9618559655820489,26.17683658469566,1.0,1.0,1.4955277280858676,1.4955277280858676,1.851520572450805,1.851520572450805,2.006261180679785,2.006261180679785
19,EGI1,0,0,ok,3.0138839459978044,0.007794009979575832,0.1436108593931901,0.37298918942771137,12.420417749527106,0.8232776212986042,28.479581882512193,1.0,1.0,1.6779964221824686,1.6779964221824686,2.5286225402504474,2.5286225402504474,2.728980322003578,2.728980322003578
19,EGI1,0,17,ok,3.0171112379757687,0.007794009979575832,0.1436108593931901,0.37298918942771137,12.420417749527106,0.8232776212986042,28.479581882512193,1.0,1.0,1.670840787119857,1.670840787119857,2.5178890876565294,2.5178890876565294,2.7093023255813953,2.7093023255813953
19,EGI1,0,34,ok,2.998542863992043,0.007794009979575832,0.1436108593931901,0.37298918942771137,12.420417749527106,0.8232776212986042,28.479581882512193,1.0,1.0,1.6681574239713775,1.6681574239713775,2.526833631484794,2.526833631484794,2.717352415026834,2.717352415026834
20,EGI1,0,0,ok,2.227059571072459,0.49807747388693757,8.99968659561279,0.012994733029043026,13.446703099590994,0.06286238207652267,22.105512996904615,1.0,1.0,1.0742397137745976,1.0742397137745976,1.3300536672629697,1.3300536672629697,1.6565295169946332,1.6565295169946332
20,EGI1,0,17,ok,2.2829229140188545,0.49807747388693757,8.99968659561279,0.012994733029043026,13.446703099590994,0.06286238207652267,22.105512996904615,1.0,1.0,1.0644007155635062,1.0644007155635062,1.3273703041144902,1.3273703041144902,1.6270125223613596,1.6270125223613596
20,EGI1,0,34,ok,2.2362591100391,0.49807747388693757,8.99968659561279,0.012994733029043026,13.446703099590994,0.06286238207652267,22.105512996904615,1.0,1.0,1.0617173524150267,1.0617173524150267,1.3255813953488371,1.3255813953488371,1.644901610017889,1.644901610017889
