1118
 124.908703 348.661960 0.000000 14.316512  1 0 0 0 1 0 0 0 1  1
 98.286810 328.459265 0.000000 10.154871  1 0 0 0 1 0 0 0 1  1
 96.061340 359.748959 0.000000 19.840637  1 0 0 0 1 0 0 0 1  1
 107.322052 -79.183257 0.000000 11.671684  1 0 0 0 1 0 0 0 1  1
 110.476610 -115.233691 0.000000 11.062163  1 0 0 0 1 0 0 0 1  1
 77.630793 -103.282904 0.000000 13.724097  1 0 0 0 1 0 0 0 1  1
 -233.212111 -288.188480 0.000000 11.981184  1 0 0 0 1 0 0 0 1  1
 -255.596271 -275.985740 0.000000 14.896876  1 0 0 0 1 0 0 0 1  1
 -234.401166 -262.047771 0.000000 13.394934  1 0 0 0 1 0 0 0 1  1
 -261.217268 -300.720398 0.000000 19.516305  1 0 0 0 1 0 0 0 1  1
 316.952958 102.683588 0.000000 19.203320  1 0 0 0 1 0 0 0 1  1
 294.733397 76.466572 0.000000 10.526770  1 0 0 0 1 0 0 0 1  1
 338.491157 96.270311 0.000000 17.378581  1 0 0 0 1 0 0 0 1  1
 289.436160 -237.313029 0.000000 12.691194  1 0 0 0 1 0 0 0 1  1
 277.340093 -256.826997 0.000000 14.228356  1 0 0 0 1 0 0 0 1  1
 263.796784 -237.297612 0.000000 15.478709  1 0 0 0 1 0 0 0 1  1
 301.250293 -261.863650 0.000000 19.427370  1 0 0 0 1 0 0 0 1  1
 -109.026120 276.152759 -0.000000 14.177441  1 0 0 0 1 0 0 0 1  1
 -81.648801 264.335055 -0.000000 19.830525  1 0 0 0 1 0 0 0 1  1
 -56.668933 280.951856 -0.000000 13.014549  1 0 0 0 1 0 0 0 1  1
 -136.385663 264.072798 -0.000000 17.010988  1 0 0 0 1 0 0 0 1  1
 -161.407002 280.172676 -0.000000 16.663389  1 0 0 0 1 0 0 0 1  1
 -35.768420 230.746735 -0.000000 15.391265  1 0 0 0 1 0 0 0 1  1
 -28.044365 206.955066 -0.000000 16.981055  1 0 0 0 1 0 0 0 1  1
 -55.961348 217.767478 -0.000000 16.665279  1 0 0 0 1 0 0 0 1  1
 -67.261860 -265.792599 0.000000 11.781325  1 0 0 0 1 0 0 0 1  1
 -28.806894 270.829304 -0.000000 11.280144  1 0 0 0 1 0 0 0 1  1
 -7.623351 290.574614 -0.000000 19.990804  1 0 0 0 1 0 0 0 1  1
 38.415013 300.752144 0.000000 11.711211  1 0 0 0 1 0 0 0 1  1
 169.264205 101.594934 0.000000 10.326008  1 0 0 0 1 0 0 0 1  1
 142.858912 99.622656 0.000000 15.611998  1 0 0 0 1 0 0 0 1  1
 151.324771 127.478627 0.000000 18.818665  1 0 0 0 1 0 0 0 1  1
 126.020759 111.358413 0.000000 16.691753  1 0 0 0 1 0 0 0 1  1
 194.468313 103.044911 0.000000 11.904333  1 0 0 0 1 0 0 0 1  1
 184.552977 79.104997 0.000000 13.689165  1 0 0 0 1 0 0 0 1  1
 23.694283 76.068897 0.000000 14.607259  1 0 0 0 1 0 0 0 1  1
 8.854475 53.433787 0.000000 19.816380  1 0 0 0 1 0 0 0 1  1
 -1.012136 78.922959 -0.000000 11.564050  1 0 0 0 1 0 0 0 1  1
 448.551187 45.967556 0.000000 18.555228  1 0 0 0 1 0 0 0 1  1
 32.850614 52.014254 0.000000 16.447645  1 0 0 0 1 0 0 0 1  1
 -45.381276 436.911696 -0.000000 13.762722  1 0 0 0 1 0 0 0 1  1
 -71.864325 455.929885 -0.000000 11.909237  1 0 0 0 1 0 0 0 1  1
 -44.159295 -453.336196 0.000000 14.282530  1 0 0 0 1 0 0 0 1  1
 215.299806 88.600378 0.000000 14.820221  1 0 0 0 1 0 0 0 1  1
 457.682690 -44.630472 0.000000 11.206116  1 0 0 0 1 0 0 0 1  1
 150.302610 300.713061 0.000000 15.895075  1 0 0 0 1 0 0 0 1  1
 143.496606 327.968254 0.000000 12.261877  1 0 0 0 1 0 0 0 1  1
 169.855117 327.255262 0.000000 13.846191  1 0 0 0 1 0 0 0 1  1
 42.334885 465.268998 0.000000 15.829864  1 0 0 0 1 0 0 0 1  1
 -12.807977 227.140306 -0.000000 12.518061  1 0 0 0 1 0 0 0 1  1
 -233.249482 99.127224 -0.000000 12.904407  1 0 0 0 1 0 0 0 1  1
 -249.118133 74.923287 -0.000000 16.170909  1 0 0 0 1 0 0 0 1  1
 -267.219579 102.371220 -0.000000 12.652809  1 0 0 0 1 0 0 0 1  1
 119.133400 136.695303 0.000000 18.243763  1 0 0 0 1 0 0 0 1  1
 143.080631 160.066099 0.000000 19.826634  1 0 0 0 1 0 0 0 1  1
 -309.219905 -333.277855 0.000000 17.302488  1 0 0 0 1 0 0 0 1  1
 -272.086381 -334.446959 0.000000 13.438770  1 0 0 0 1 0 0 0 1  1
 -293.469240 -356.597347 0.000000 15.840693  1 0 0 0 1 0 0 0 1  1
 333.153099 -309.230787 0.000000 11.077690  1 0 0 0 1 0 0 0 1  1
 334.098366 -271.907916 0.000000 19.063082  1 0 0 0 1 0 0 0 1  1
 356.543117 -293.466790 0.000000 18.796537  1 0 0 0 1 0 0 0 1  1
 90.754671 -137.853943 0.000000 18.177606  1 0 0 0 1 0 0 0 1  1
 58.403036 -134.668766 0.000000 12.607280  1 0 0 0 1 0 0 0 1  1
 43.886644 -163.815620 0.000000 15.943563  1 0 0 0 1 0 0 0 1  1
 24.519290 -139.269730 0.000000 10.225126  1 0 0 0 1 0 0 0 1  1
 17.488500 -173.433961 0.000000 14.252593  1 0 0 0 1 0 0 0 1  1
 322.977855 26.393737 0.000000 13.127189  1 0 0 0 1 0 0 0 1  1
 324.772025 -3.801890 0.000000 11.614847  1 0 0 0 1 0 0 0 1  1
 296.769887 18.836212 0.000000 11.787662  1 0 0 0 1 0 0 0 1  1
 -274.403523 349.555946 -0.000000 14.228857  1 0 0 0 1 0 0 0 1  1
 -253.984988 338.913982 -0.000000 10.942293  1 0 0 0 1 0 0 0 1  1
 -271.482887 318.068610 -0.000000 15.985237  1 0 0 0 1 0 0 0 1  1
 296.115692 359.897062 0.000000 14.709243  1 0 0 0 1 0 0 0 1  1
 -358.074848 295.373021 -0.000000 16.959493  1 0 0 0 1 0 0 0 1  1
 -464.332788 13.416786 -0.000000 16.998878  1 0 0 0 1 0 0 0 1  1
 -236.644310 313.112857 -0.000000 16.385308  1 0 0 0 1 0 0 0 1  1
 -358.383966 247.656949 -0.000000 10.336038  1 0 0 0 1 0 0 0 1  1
 -365.759673 221.060177 -0.000000 10.688061  1 0 0 0 1 0 0 0 1  1
 -36.021713 403.121876 -0.000000 13.195997  1 0 0 0 1 0 0 0 1  1
 -36.572822 370.562529 -0.000000 15.308643  1 0 0 0 1 0 0 0 1  1
 -140.597215 424.915305 -0.000000 16.544457  1 0 0 0 1 0 0 0 1  1
 -156.531549 442.437126 -0.000000 14.076192  1 0 0 0 1 0 0 0 1  1
 -129.371225 450.197689 -0.000000 18.199812  1 0 0 0 1 0 0 0 1  1
 -399.497019 187.850828 -0.000000 17.183589  1 0 0 0 1 0 0 0 1  1
 -389.747271 218.213907 -0.000000 19.686493  1 0 0 0 1 0 0 0 1  1
 -371.340983 193.406533 -0.000000 15.313339  1 0 0 0 1 0 0 0 1  1
 122.243953 312.334326 0.000000 13.251457  1 0 0 0 1 0 0 0 1  1
 44.448239 344.695708 0.000000 11.056292  1 0 0 0 1 0 0 0 1  1
 55.893689 322.229962 0.000000 16.109587  1 0 0 0 1 0 0 0 1  1
 -298.765903 359.696752 -0.000000 17.788022  1 0 0 0 1 0 0 0 1  1
 -290.821243 335.816095 -0.000000 14.234529  1 0 0 0 1 0 0 0 1  1
 -316.055919 338.192507 -0.000000 10.908233  1 0 0 0 1 0 0 0 1  1
 -113.216360 430.234177 -0.000000 12.664715  1 0 0 0 1 0 0 0 1  1
 -102.357000 455.806334 -0.000000 11.536567  1 0 0 0 1 0 0 0 1  1
 134.754491 415.759864 0.000000 12.810053  1 0 0 0 1 0 0 0 1  1
 121.631169 386.679713 0.000000 14.400851  1 0 0 0 1 0 0 0 1  1
 -253.563238 394.791010 -0.000000 15.271427  1 0 0 0 1 0 0 0 1  1
 -230.303819 408.015488 -0.000000 14.574244  1 0 0 0 1 0 0 0 1  1
 -231.507925 376.327886 -0.000000 18.753716  1 0 0 0 1 0 0 0 1  1
 256.624962 -398.019592 0.000000 15.180521  1 0 0 0 1 0 0 0 1  1
 232.789365 -411.186074 0.000000 19.436226  1 0 0 0 1 0 0 0 1  1
 -398.046699 -256.683663 0.000000 16.377091  1 0 0 0 1 0 0 0 1  1
 -411.216076 -232.851575 0.000000 19.576939  1 0 0 0 1 0 0 0 1  1
 458.688453 -93.010056 0.000000 12.407070  1 0 0 0 1 0 0 0 1  1
 465.346604 -64.636398 0.000000 16.761223  1 0 0 0 1 0 0 0 1  1
 -92.918775 -457.402881 0.000000 12.890646  1 0 0 0 1 0 0 0 1  1
 -71.254211 -462.831450 0.000000 16.718082  1 0 0 0 1 0 0 0 1  1
 454.181520 -118.248642 0.000000 16.951405  1 0 0 0 1 0 0 0 1  1
 -118.281700 -453.883594 0.000000 10.679928  1 0 0 0 1 0 0 0 1  1
 348.569943 233.494633 0.000000 12.547902  1 0 0 0 1 0 0 0 1  1
 363.171989 252.210539 0.000000 12.240400  1 0 0 0 1 0 0 0 1  1
 78.902662 -262.146411 0.000000 16.678327  1 0 0 0 1 0 0 0 1  1
 117.774108 -261.960243 0.000000 18.443922  1 0 0 0 1 0 0 0 1  1
 254.007015 -335.428952 0.000000 13.444624  1 0 0 0 1 0 0 0 1  1
 -335.490270 -254.232455 0.000000 17.805197  1 0 0 0 1 0 0 0 1  1
 -445.294554 23.541463 -0.000000 16.753321  1 0 0 0 1 0 0 0 1  1
 -419.875233 26.853190 -0.000000 10.067153  1 0 0 0 1 0 0 0 1  1
 -72.344234 429.449489 -0.000000 16.021705  1 0 0 0 1 0 0 0 1  1
 -64.067333 407.371955 -0.000000 13.867712  1 0 0 0 1 0 0 0 1  1
 419.659844 -146.258825 0.000000 19.159912  1 0 0 0 1 0 0 0 1  1
 394.604390 -151.141657 0.000000 10.011511  1 0 0 0 1 0 0 0 1  1
 -146.455844 -419.943966 0.000000 14.624492  1 0 0 0 1 0 0 0 1  1
 -150.832764 -396.506539 0.000000 14.243490  1 0 0 0 1 0 0 0 1  1
 15.641643 463.519817 0.000000 14.609164  1 0 0 0 1 0 0 0 1  1
 -359.125174 -297.610624 0.000000 17.701597  1 0 0 0 1 0 0 0 1  1
 297.542363 -359.081173 0.000000 13.224718  1 0 0 0 1 0 0 0 1  1
 -423.958047 146.033127 -0.000000 17.847393  1 0 0 0 1 0 0 0 1  1
 -402.431295 144.130109 -0.000000 14.713572  1 0 0 0 1 0 0 0 1  1
 79.662467 -72.810934 0.000000 10.357627  1 0 0 0 1 0 0 0 1  1
 52.128243 -80.348839 0.000000 11.758744  1 0 0 0 1 0 0 0 1  1
 228.909626 -80.781028 0.000000 17.217580  1 0 0 0 1 0 0 0 1  1
 198.112127 -97.136139 0.000000 14.734860  1 0 0 0 1 0 0 0 1  1
 197.421302 -68.525092 0.000000 11.527212  1 0 0 0 1 0 0 0 1  1
 435.689295 146.917804 0.000000 13.411246  1 0 0 0 1 0 0 0 1  1
 441.082455 171.346776 0.000000 16.073892  1 0 0 0 1 0 0 0 1  1
 376.406165 275.136468 0.000000 11.917453  1 0 0 0 1 0 0 0 1  1
 431.366487 37.777737 0.000000 17.384268  1 0 0 0 1 0 0 0 1  1
 422.650897 17.896121 0.000000 12.428496  1 0 0 0 1 0 0 0 1  1
 -277.773411 377.919220 -0.000000 19.174243  1 0 0 0 1 0 0 0 1  1
 -253.592706 366.921019 -0.000000 12.690616  1 0 0 0 1 0 0 0 1  1
 266.099723 126.423856 0.000000 17.655000  1 0 0 0 1 0 0 0 1  1
 272.347588 98.690842 0.000000 11.886620  1 0 0 0 1 0 0 0 1  1
 245.031493 101.932414 0.000000 12.874982  1 0 0 0 1 0 0 0 1  1
 18.280110 -426.884376 0.000000 10.911135  1 0 0 0 1 0 0 0 1  1
 40.571550 -439.825475 0.000000 15.762094  1 0 0 0 1 0 0 0 1  1
 415.105240 165.931853 0.000000 16.833632  1 0 0 0 1 0 0 0 1  1
 401.753053 43.772124 0.000000 15.465931  1 0 0 0 1 0 0 0 1  1
 129.287635 -290.352797 0.000000 14.257288  1 0 0 0 1 0 0 0 1  1
 -177.055370 391.709475 -0.000000 16.444428  1 0 0 0 1 0 0 0 1  1
 -148.803910 397.011112 -0.000000 16.476176  1 0 0 0 1 0 0 0 1  1
 -156.047067 368.175827 -0.000000 16.790168  1 0 0 0 1 0 0 0 1  1
 -166.850714 415.975303 -0.000000 16.357867  1 0 0 0 1 0 0 0 1  1
 359.198385 296.339540 0.000000 19.451741  1 0 0 0 1 0 0 0 1  1
 166.644148 -81.620683 0.000000 12.089349  1 0 0 0 1 0 0 0 1  1
 291.557032 114.919910 0.000000 17.092817  1 0 0 0 1 0 0 0 1  1
 -127.862462 372.472052 -0.000000 12.362306  1 0 0 0 1 0 0 0 1  1
 -395.098855 -45.102630 0.000000 11.193962  1 0 0 0 1 0 0 0 1  1
 -204.517630 385.032008 -0.000000 16.073039  1 0 0 0 1 0 0 0 1  1
 -210.042458 354.501298 -0.000000 14.501377  1 0 0 0 1 0 0 0 1  1
 -335.509086 310.866985 -0.000000 14.587255  1 0 0 0 1 0 0 0 1  1
 311.378263 335.699799 0.000000 16.619448  1 0 0 0 1 0 0 0 1  1
 -183.332740 358.878428 -0.000000 17.702855  1 0 0 0 1 0 0 0 1  1
 -200.208314 416.270703 -0.000000 13.502180  1 0 0 0 1 0 0 0 1  1
 295.381184 -195.900192 0.000000 16.620096  1 0 0 0 1 0 0 0 1  1
 271.314405 -180.804642 0.000000 14.161586  1 0 0 0 1 0 0 0 1  1
 294.671925 -169.836312 0.000000 18.419292  1 0 0 0 1 0 0 0 1  1
 -237.489205 -6.284353 0.000000 18.329168  1 0 0 0 1 0 0 0 1  1
 -254.504183 -22.260627 0.000000 12.564410  1 0 0 0 1 0 0 0 1  1
 -258.239092 -0.129450 0.000000 16.134607  1 0 0 0 1 0 0 0 1  1
 165.642184 -414.201718 0.000000 15.822492  1 0 0 0 1 0 0 0 1  1
 136.146094 -409.892331 0.000000 15.407393  1 0 0 0 1 0 0 0 1  1
 155.524289 -385.925268 0.000000 18.699410  1 0 0 0 1 0 0 0 1  1
 126.553998 -377.565885 0.000000 12.647790  1 0 0 0 1 0 0 0 1  1
 148.445824 -365.121583 0.000000 13.180741  1 0 0 0 1 0 0 0 1  1
 -414.330876 -165.859055 0.000000 11.192145  1 0 0 0 1 0 0 0 1  1
 -411.870972 -136.619342 0.000000 19.398295  1 0 0 0 1 0 0 0 1  1
 -387.452714 -155.713166 0.000000 16.455519  1 0 0 0 1 0 0 0 1  1
 -384.540473 -124.457358 0.000000 14.794632  1 0 0 0 1 0 0 0 1  1
 -360.495986 -147.631037 0.000000 16.393170  1 0 0 0 1 0 0 0 1  1
 412.784382 136.601377 0.000000 15.447161  1 0 0 0 1 0 0 0 1  1
 441.716580 120.166751 0.000000 16.473115  1 0 0 0 1 0 0 0 1  1
 380.205357 124.327572 0.000000 15.438859  1 0 0 0 1 0 0 0 1  1
 -435.620180 -146.222968 0.000000 17.210466  1 0 0 0 1 0 0 0 1  1
 -441.837150 -120.397445 0.000000 15.224953  1 0 0 0 1 0 0 0 1  1
 -344.969853 277.241018 -0.000000 19.937046  1 0 0 0 1 0 0 0 1  1
 146.003787 -435.126831 0.000000 12.186766  1 0 0 0 1 0 0 0 1  1
 120.097180 -441.613338 0.000000 11.057983  1 0 0 0 1 0 0 0 1  1
 388.118108 155.139107 0.000000 11.096975  1 0 0 0 1 0 0 0 1  1
 -440.432639 -18.557318 0.000000 10.635914  1 0 0 0 1 0 0 0 1  1
 -436.208184 1.673864 -0.000000 14.045800  1 0 0 0 1 0 0 0 1  1
 272.320464 -353.739080 0.000000 14.483729  1 0 0 0 1 0 0 0 1  1
 -353.813205 -272.430891 0.000000 13.658162  1 0 0 0 1 0 0 0 1  1
 359.656111 147.504661 0.000000 17.635046  1 0 0 0 1 0 0 0 1  1
 -327.796975 254.403865 -0.000000 16.278964  1 0 0 0 1 0 0 0 1  1
 228.673205 362.884716 0.000000 17.719804  1 0 0 0 1 0 0 0 1  1
 -92.213227 436.374521 -0.000000 19.328536  1 0 0 0 1 0 0 0 1  1
 442.244486 -72.076378 0.000000 19.727409  1 0 0 0 1 0 0 0 1  1
 85.832933 422.461401 0.000000 11.920283  1 0 0 0 1 0 0 0 1  1
 -73.726260 -432.773317 0.000000 11.388742  1 0 0 0 1 0 0 0 1  1
 -274.532632 -18.693270 0.000000 16.962663  1 0 0 0 1 0 0 0 1  1
 -47.056795 -422.085365 0.000000 10.938200  1 0 0 0 1 0 0 0 1  1
 -10.483408 151.411073 -0.000000 15.254044  1 0 0 0 1 0 0 0 1  1
 -19.772391 179.738196 -0.000000 15.303442  1 0 0 0 1 0 0 0 1  1
 8.625271 175.810356 0.000000 18.611398  1 0 0 0 1 0 0 0 1  1
 -29.141827 -398.406267 0.000000 14.848533  1 0 0 0 1 0 0 0 1  1
 263.702699 -310.807189 0.000000 13.934564  1 0 0 0 1 0 0 0 1  1
 283.178236 -331.477291 0.000000 16.714311  1 0 0 0 1 0 0 0 1  1
 297.164982 -309.213004 0.000000 17.412579  1 0 0 0 1 0 0 0 1  1
 -310.556040 -263.904546 0.000000 15.200525  1 0 0 0 1 0 0 0 1  1
 -331.536637 -283.390954 0.000000 13.477127  1 0 0 0 1 0 0 0 1  1
 -248.159226 -348.006839 0.000000 11.499973  1 0 0 0 1 0 0 0 1  1
 -240.155868 -367.894984 0.000000 15.860921  1 0 0 0 1 0 0 0 1  1
 -223.810331 -347.985381 0.000000 12.621453  1 0 0 0 1 0 0 0 1  1
 347.663751 -248.045266 0.000000 10.444541  1 0 0 0 1 0 0 0 1  1
 367.693055 -240.187942 0.000000 17.549333  1 0 0 0 1 0 0 0 1  1
 347.668684 -223.868643 0.000000 12.427854  1 0 0 0 1 0 0 0 1  1
 -38.748046 153.567320 -0.000000 14.424023  1 0 0 0 1 0 0 0 1  1
 16.980201 -85.549113 0.000000 16.877961  1 0 0 0 1 0 0 0 1  1
 34.423880 -61.355895 0.000000 13.592282  1 0 0 0 1 0 0 0 1  1
 -180.666169 -54.484053 0.000000 17.363401  1 0 0 0 1 0 0 0 1  1
 -208.308569 -40.971983 0.000000 13.947075  1 0 0 0 1 0 0 0 1  1
 -182.560893 -27.403143 0.000000 16.834159  1 0 0 0 1 0 0 0 1  1
 -309.060408 -297.191086 0.000000 17.040474  1 0 0 0 1 0 0 0 1  1
 428.277422 -49.996347 0.000000 14.423054  1 0 0 0 1 0 0 0 1  1
 273.199590 -211.667527 0.000000 10.195776  1 0 0 0 1 0 0 0 1  1
 255.940694 -131.745378 0.000000 13.308579  1 0 0 0 1 0 0 0 1  1
 250.653189 -100.924749 0.000000 14.243095  1 0 0 0 1 0 0 0 1  1
 275.652693 -104.985000 0.000000 12.702704  1 0 0 0 1 0 0 0 1  1
 244.570132 297.790888 0.000000 11.970538  1 0 0 0 1 0 0 0 1  1
 257.301993 277.390299 0.000000 18.217212  1 0 0 0 1 0 0 0 1  1
 231.505205 270.921109 0.000000 14.299214  1 0 0 0 1 0 0 0 1  1
 399.984047 -38.775517 0.000000 18.877710  1 0 0 0 1 0 0 0 1  1
 316.915199 -333.673378 0.000000 13.911830  1 0 0 0 1 0 0 0 1  1
 -333.703597 -317.004249 0.000000 17.691144  1 0 0 0 1 0 0 0 1  1
 458.142217 96.388588 0.000000 13.967915  1 0 0 0 1 0 0 0 1  1
 317.680078 302.541988 0.000000 18.085141  1 0 0 0 1 0 0 0 1  1
 162.312743 -140.392365 0.000000 17.550771  1 0 0 0 1 0 0 0 1  1
 183.901006 -134.572411 0.000000 13.773955  1 0 0 0 1 0 0 0 1  1
 184.137245 -153.912171 0.000000 12.160189  1 0 0 0 1 0 0 0 1  1
 97.112109 -457.650774 0.000000 17.904072  1 0 0 0 1 0 0 0 1  1
 -325.916256 1.770887 -0.000000 19.493039  1 0 0 0 1 0 0 0 1  1
 -355.902122 6.471174 -0.000000 13.275654  1 0 0 0 1 0 0 0 1  1
 -338.993384 30.401862 -0.000000 16.712644  1 0 0 0 1 0 0 0 1  1
 -216.535553 -374.779586 0.000000 14.386450  1 0 0 0 1 0 0 0 1  1
 374.018503 -216.436796 0.000000 18.335006  1 0 0 0 1 0 0 0 1  1
 -458.416119 -96.649767 0.000000 17.688543  1 0 0 0 1 0 0 0 1  1
 -346.656317 -18.863867 0.000000 11.672535  1 0 0 0 1 0 0 0 1  1
 -321.988038 53.139360 -0.000000 18.619805  1 0 0 0 1 0 0 0 1  1
 176.439821 -434.995285 0.000000 19.898722  1 0 0 0 1 0 0 0 1  1
 -435.152502 -176.592298 0.000000 15.144235  1 0 0 0 1 0 0 0 1  1
 -333.644352 81.117997 -0.000000 18.842810  1 0 0 0 1 0 0 0 1  1
 16.463071 222.754667 0.000000 15.880261  1 0 0 0 1 0 0 0 1  1
 48.941017 220.015859 0.000000 11.547523  1 0 0 0 1 0 0 0 1  1
 74.806718 245.911418 0.000000 11.998628  1 0 0 0 1 0 0 0 1  1
 -1.406721 198.847797 -0.000000 14.069548  1 0 0 0 1 0 0 0 1  1
 169.440337 -114.428024 0.000000 17.487057  1 0 0 0 1 0 0 0 1  1
 308.629678 239.273494 0.000000 18.255838  1 0 0 0 1 0 0 0 1  1
 200.592356 367.511235 0.000000 17.899630  1 0 0 0 1 0 0 0 1  1
 215.613610 386.956494 0.000000 13.185242  1 0 0 0 1 0 0 0 1  1
 140.349288 -128.861342 0.000000 15.340641  1 0 0 0 1 0 0 0 1  1
 137.695069 -97.839503 0.000000 10.899507  1 0 0 0 1 0 0 0 1  1
 161.260624 -188.033960 0.000000 11.117057  1 0 0 0 1 0 0 0 1  1
 142.590157 -197.224149 0.000000 11.362925  1 0 0 0 1 0 0 0 1  1
 135.355640 -173.478605 0.000000 16.786523  1 0 0 0 1 0 0 0 1  1
 118.320283 -196.610831 0.000000 14.951770  1 0 0 0 1 0 0 0 1  1
 276.160356 341.134891 0.000000 11.897104  1 0 0 0 1 0 0 0 1  1
 286.436351 313.499921 0.000000 14.950058  1 0 0 0 1 0 0 0 1  1
 253.584510 318.996696 0.000000 11.476082  1 0 0 0 1 0 0 0 1  1
 138.542901 -65.998689 0.000000 10.549741  1 0 0 0 1 0 0 0 1  1
 37.990498 439.900712 0.000000 18.507127  1 0 0 0 1 0 0 0 1  1
 140.376355 -34.591860 0.000000 15.605595  1 0 0 0 1 0 0 0 1  1
 168.474173 -50.178324 0.000000 19.296089  1 0 0 0 1 0 0 0 1  1
 229.189369 -116.888280 0.000000 16.966672  1 0 0 0 1 0 0 0 1  1
 249.019147 348.420037 0.000000 15.827910  1 0 0 0 1 0 0 0 1  1
 84.441461 137.145031 0.000000 18.153972  1 0 0 0 1 0 0 0 1  1
 98.342540 108.563056 0.000000 18.790139  1 0 0 0 1 0 0 0 1  1
 -262.492018 -152.405122 0.000000 19.889116  1 0 0 0 1 0 0 0 1  1
 -248.956398 -176.186955 0.000000 10.005224  1 0 0 0 1 0 0 0 1  1
 -64.338488 -396.368991 0.000000 18.654386  1 0 0 0 1 0 0 0 1  1
 209.036786 202.601007 0.000000 16.125665  1 0 0 0 1 0 0 0 1  1
 218.163536 183.207401 0.000000 19.899502  1 0 0 0 1 0 0 0 1  1
 196.328671 189.573270 0.000000 15.276801  1 0 0 0 1 0 0 0 1  1
 342.303462 123.671636 0.000000 14.795234  1 0 0 0 1 0 0 0 1  1
 198.448121 168.317135 0.000000 18.013476  1 0 0 0 1 0 0 0 1  1
 -27.759425 -177.149635 0.000000 12.278429  1 0 0 0 1 0 0 0 1  1
 -59.079600 -171.171956 0.000000 14.980943  1 0 0 0 1 0 0 0 1  1
 -32.225920 -145.545522 0.000000 19.008525  1 0 0 0 1 0 0 0 1  1
 43.779640 -268.613506 0.000000 15.746612  1 0 0 0 1 0 0 0 1  1
 27.059888 -302.227523 0.000000 18.451782  1 0 0 0 1 0 0 0 1  1
 8.899066 -269.661997 0.000000 17.386403  1 0 0 0 1 0 0 0 1  1
 -233.801515 346.911481 -0.000000 15.859870  1 0 0 0 1 0 0 0 1  1
 -242.035658 122.162535 -0.000000 12.467345  1 0 0 0 1 0 0 0 1  1
 -213.895425 120.333001 -0.000000 16.664162  1 0 0 0 1 0 0 0 1  1
 -181.984724 434.470265 -0.000000 10.834828  1 0 0 0 1 0 0 0 1  1
 -226.244415 147.006288 -0.000000 16.259598  1 0 0 0 1 0 0 0 1  1
 208.298713 224.028950 0.000000 16.609446  1 0 0 0 1 0 0 0 1  1
 237.076260 205.271186 0.000000 17.297519  1 0 0 0 1 0 0 0 1  1
 282.673333 50.201827 0.000000 18.907521  1 0 0 0 1 0 0 0 1  1
 310.984750 49.560220 0.000000 19.823032  1 0 0 0 1 0 0 0 1  1
 232.344719 238.082522 0.000000 17.690291  1 0 0 0 1 0 0 0 1  1
 138.937349 -348.356914 0.000000 15.814465  1 0 0 0 1 0 0 0 1  1
 171.333590 -357.187363 0.000000 19.283131  1 0 0 0 1 0 0 0 1  1
 -255.914443 -200.131099 0.000000 15.800904  1 0 0 0 1 0 0 0 1  1
 37.054573 -408.964055 0.000000 10.169829  1 0 0 0 1 0 0 0 1  1
 -139.922651 131.041096 -0.000000 11.208596  1 0 0 0 1 0 0 0 1  1
 -164.840453 149.658555 -0.000000 18.627107  1 0 0 0 1 0 0 0 1  1
 -138.666299 167.130543 -0.000000 14.842965  1 0 0 0 1 0 0 0 1  1
 -114.562067 143.935608 -0.000000 18.448557  1 0 0 0 1 0 0 0 1  1
 28.203207 197.753017 0.000000 12.094051  1 0 0 0 1 0 0 0 1  1
 -118.313532 112.865219 -0.000000 15.522913  1 0 0 0 1 0 0 0 1  1
 -97.312124 99.723876 -0.000000 16.298834  1 0 0 0 1 0 0 0 1  1
 -117.583779 78.976744 -0.000000 10.319910  1 0 0 0 1 0 0 0 1  1
 -159.587252 182.490625 -0.000000 16.147134  1 0 0 0 1 0 0 0 1  1
 -193.226552 168.191456 -0.000000 13.624115  1 0 0 0 1 0 0 0 1  1
 227.141077 155.159159 0.000000 10.495326  1 0 0 0 1 0 0 0 1  1
 240.235272 176.437095 0.000000 14.895700  1 0 0 0 1 0 0 0 1  1
 359.939347 175.706602 0.000000 11.925104  1 0 0 0 1 0 0 0 1  1
 37.608955 172.470803 0.000000 11.230837  1 0 0 0 1 0 0 0 1  1
 -1.986656 -233.496208 0.000000 12.054942  1 0 0 0 1 0 0 0 1  1
 -19.497690 -254.338378 0.000000 11.465149  1 0 0 0 1 0 0 0 1  1
 -27.840755 -227.009531 0.000000 11.890722  1 0 0 0 1 0 0 0 1  1
 268.747026 294.742139 0.000000 10.426524  1 0 0 0 1 0 0 0 1  1
 -230.079878 199.280276 -0.000000 16.351979  1 0 0 0 1 0 0 0 1  1
 -253.329106 173.484821 -0.000000 12.818669  1 0 0 0 1 0 0 0 1  1
 -261.948475 209.112891 -0.000000 15.385967  1 0 0 0 1 0 0 0 1  1
 -121.829875 403.572849 -0.000000 16.951630  1 0 0 0 1 0 0 0 1  1
 153.660888 -275.253051 0.000000 14.991160  1 0 0 0 1 0 0 0 1  1
 148.168522 -239.831230 0.000000 15.358011  1 0 0 0 1 0 0 0 1  1
 -293.377387 -154.811492 0.000000 14.451832  1 0 0 0 1 0 0 0 1  1
 103.631129 45.540406 0.000000 11.239323  1 0 0 0 1 0 0 0 1  1
 103.115090 64.040680 0.000000 14.903573  1 0 0 0 1 0 0 0 1  1
