number,state,value,datetime_start,datetime_complete,normoxic_CC/can_grow/probability,normoxic_CC/can_grow/diameter_rate,normoxic_CC/can_divide/probability,normoxic_CC/can_divide/diameter_cutoff,normoxic_CC/diameter/max,normoxic_CC/phase_dwell/G1,normoxic_CC/phase_dwell/Sy,normoxic_CC/phase_dwell/G2,normoxic_CC/can_divide/time_window,normoxic_CC/can_divide/probability_increment_with_age,normoxic_CC/can_divide/influence_ratio,normoxic_CC/can_apoptose/probability,normoxic_CC/can_apoptose/time_window,attr_penalty,attr_score_curve
224,TrialState.PRUNED,40.225514689387396,2026-06-10 19:21:13.052512,2026-06-10 19:21:47.067979,0.0010408520643568342,5.134601893698353,0.8354976607820737,10.969378233046186,15.752086125944247,3.062381032525557,12.963215932273828,2.88398773180647,2.2821338101776636,0.0002561586284709693,2.406406456314029,0.0009348495556519607,722.327124833883,,
225,TrialState.COMPLETE,51.42303033935763,2026-06-10 19:21:47.075982,2026-06-10 19:23:03.558886,0.7810304630538616,1.0685929045983702,0.43668595991744596,10.561600461389801,16.548085764386226,4.781089628885249,1.9013461824389177,4.648909499979548,17.725721191608034,1.1734534673203078e-05,2.686946315272608,0.0029466619578559705,3183.823088088036,42.04105419321108,9.38197614614655
226,TrialState.COMPLETE,18.5607920685317,2026-06-10 19:23:03.566986,2026-06-10 19:25:14.115035,0.7786151444989479,0.7817077995854458,0.1684728565424328,11.406461903932938,15.088393194299746,1.61349812245515,3.858791109676975,3.1867837973296242,6.318269999281094,0.00010477563354836678,1.6962600061420843,0.0002698465234390208,137.34743341836233,11.409282048502721,7.1515100200289785
227,TrialState.COMPLETE,4.6546402060256415,2026-06-10 19:25:14.123120,2026-06-10 19:28:25.828999,0.48526959896619515,0.7071054910493452,0.10861514548727831,11.712072818128648,17.681128801853866,4.0782396987332445,3.132149120564586,1.3762266105561256,7.671960105484549,0.00014273650408283144,3.827901761780671,0.022609812084125706,343.83424858364526,0.0,4.6546402060256415
228,TrialState.COMPLETE,19.790606213168683,2026-06-10 19:28:25.837041,2026-06-10 19:30:02.569844,0.9551338216449196,0.2475908852278679,0.1293307110492882,11.523388441826363,22.877432331051324,3.5183880019814184,7.954685398717743,2.911052898007508,13.88426188926437,9.208313898071725e-05,3.7098552821904587,0.03682902085474863,121.75902825896287,15.099683440202195,4.690922772966487
229,TrialState.COMPLETE,3.6525861455409827,2026-06-10 19:30:02.577242,2026-06-10 19:33:12.448223,0.7165202920868907,0.5482585057203788,0.5261714364974522,10.537939091122482,17.016147092083376,4.960354101337347,1.1244996332738382,2.8855188998459242,8.974326159571987,5.2452356916389996e-05,3.6267380926211055,0.0061152970984275495,1321.730625129547,0.0,3.6525861455409827
230,TrialState.COMPLETE,5.649593518914843,2026-06-10 19:33:12.456306,2026-06-10 19:35:08.356832,0.5563045621975964,16.529071702992265,0.23407507837881236,10.224979450587753,16.10256518916514,1.0413130273517925,9.86228512159706,2.2203012669602966,7.18597179900371,9.582658578882485e-06,3.219395444477611,0.033044750038725944,114.76376821608198,2.7849137309680305,2.864679787946812
231,TrialState.COMPLETE,19.289979269201446,2026-06-10 19:35:08.364483,2026-06-10 19:36:28.906055,0.984770713615953,0.39852638853056654,0.24599244183585495,10.476055437210604,15.91635719657949,8.348737644181085,1.981629186077838,5.5882515085239675,17.764487285172674,4.1873250894940556e-05,3.978854919017085,0.03541608579647994,820.7107041538219,13.442767687725915,5.8472115814755306
232,TrialState.PRUNED,12.020997877424579,2026-06-10 19:36:28.913572,2026-06-10 19:37:15.255276,0.6168586780647536,0.538278914682762,0.06709270811742492,10.00037789654999,18.387052065671252,8.367023724572046,2.067703145484588,1.173107345581975,20.14722015479442,2.3529361547131776e-05,3.8817161596654235,0.03921381086067323,137.7620113471014,,
233,TrialState.COMPLETE,11.130501546677026,2026-06-10 19:37:15.264358,2026-06-10 19:39:18.757032,0.8162152431070464,0.6191168162665572,0.08454073522698574,11.534362506159853,16.6541027358021,1.3659720831233182,5.898757409089569,3.0832463346930874,10.386987974545706,0.00018048286437751727,2.9575497786683993,0.003912119913785648,1585.1171794018608,6.308825130833114,4.821676415843912
234,TrialState.PRUNED,41.22297724010156,2026-06-10 19:39:18.765185,2026-06-10 19:39:53.413784,0.016533436596251366,1.237836961196454,0.05835151459751434,11.216081894181391,15.36118183851481,3.8020237554670224,1.2576769130041936,7.957582056221385,15.124853489647908,7.489635319282283e-05,3.6364751007321097,0.0011602371971454334,91.54521220408914,,
235,TrialState.COMPLETE,37.37885501630595,2026-06-10 19:39:53.422721,2026-06-10 19:41:27.912362,0.8951449477292299,0.2985117341790824,0.4966326394954172,12.7386479381193,17.56794632114741,10.272673657659901,5.859745386585391,1.9332767794048837,3.325524082056125,3.601645603158111e-05,3.205863888660656,0.008632112134679765,616.0286465844389,30.658954629892264,6.719900386413683
236,TrialState.COMPLETE,5.154024786779257,2026-06-10 19:41:27.920904,2026-06-10 19:42:47.298099,0.829110862245387,0.14140690598356734,0.09395718984351728,11.390053147643261,18.38537906954812,13.591617084462724,6.065701667547044,1.595599154942445,8.526214181085647,3.693011180935401e-05,3.0761353459324403,0.0006090173723682964,193.8148684183779,2.341640624140884,2.812384162638373
237,TrialState.PRUNED,13.52012461964129,2026-06-10 19:42:47.307016,2026-06-10 19:43:31.664044,0.04263937994838306,12.528850578371044,0.6578102183231697,10.793313815961474,16.757009782201933,5.225632843382389,16.100731274521742,1.463582431295384,13.320563361522101,6.391467304938344e-05,3.748879554179365,0.000816758198463607,1098.6769776254853,,
238,TrialState.COMPLETE,3.489958441369786,2026-06-10 19:43:31.671781,2026-06-10 19:45:38.632030,0.7175646900458557,0.9680451739106709,0.384793510445506,12.89079967646589,15.367050931336486,8.137799831236201,2.529786640866578,1.2690756872027207,9.49145935794545,7.850465535761248e-06,3.748252866168055,0.0028605849927507095,993.8565644769023,0.08018266269665691,3.4097757786731293
239,TrialState.COMPLETE,58.55657068452459,2026-06-10 19:45:38.640249,2026-06-10 19:47:31.857868,0.5872916180754457,2.795536076700119,0.6123036376322132,12.106102541873685,20.61921029514381,7.450065528556756,3.097695031874475,1.9376871735922157,6.1120850190029,0.0001686083916740147,3.8900503008894893,0.0006242657965175501,1120.225221782067,49.698419379421836,8.858151305102751
240,TrialState.COMPLETE,26.549270218437456,2026-06-10 19:47:31.865904,2026-06-10 19:49:04.081068,0.6980325190820921,1.7395948174837532,0.38662336380821605,14.210235711533096,15.854050618155753,8.12653325340362,5.545245364394837,2.642846871117622,12.608196642349007,3.765921079260055e-05,3.8384428485821003,0.001657864746009577,771.5887873261672,20.96404897433791,5.585221244099546
241,TrialState.COMPLETE,8.16575124772504,2026-06-10 19:49:04.089018,2026-06-10 19:52:52.028768,0.8968922155589544,0.48721871261536354,0.12690983906850745,10.028272133194243,15.790026276460043,2.8793647041132524,2.5919151725618197,3.125171789831508,3.5370720559458046,6.26109101245236e-05,3.530532860183586,0.008928499816136084,323.7914972561671,0.0,8.16575124772504
242,TrialState.PRUNED,50.49378498674629,2026-06-10 19:52:52.037047,2026-06-10 19:53:25.958483,0.9472266094619467,0.22461538351286703,0.25070339454181073,13.011852708833732,15.474115745515858,3.3959678225874366,1.5493275214287188,5.6275432353760255,4.688565316818699,6.103927637862225e-05,2.0571674475199293,0.005411581141854007,120.85783262999037,,
243,TrialState.PRUNED,23.957214441822813,2026-06-10 19:53:25.966265,2026-06-10 19:54:05.735021,0.7042038800211667,0.259388457065233,0.12948237835480556,10.994415179404909,16.149633463481567,2.267777068282875,1.200012646964578,3.6438535967781114,17.39979589359705,6.97702354317406e-05,3.529312642356272,0.016082917312041457,266.41147918954124,,
244,TrialState.COMPLETE,11.255499350866925,2026-06-10 19:54:05.746588,2026-06-10 19:55:31.571106,0.49254500150538494,0.4034265802813999,0.41119936668801577,13.430111436112567,15.650268596164704,12.189628139679009,5.60323350419873,2.3042862795627777,9.13477009139257,1.8679522158509348e-05,3.7623025679475033,0.039613797732848434,330.4057557593287,7.5222803088783365,3.7332190419885887
245,TrialState.COMPLETE,5.133919575256811,2026-06-10 19:55:31.579221,2026-06-10 19:57:23.737367,0.7185894797876801,0.44437675049942,0.4086406564988523,12.766336813354613,15.200122862677052,9.118236638217788,2.542992789866197,1.9034664526012057,11.440486371097878,8.28686593302658e-05,3.2581863946863194,0.0017452064615897866,953.5873185662992,2.4128528086120844,2.7210667666447264
246,TrialState.COMPLETE,2.1424615245036227,2026-06-10 19:57:23.745773,2026-06-10 19:59:50.358010,0.1317649845888748,11.434406789719711,0.5095877067933248,14.830033046545763,15.385950979967385,4.938161709117636,3.0062004023913644,4.864964507951468,6.593679840814822,0.0003716894729744912,3.964047912020298,0.0008575136022464605,1041.2848089651352,0.0,2.1424615245036227
247,TrialState.COMPLETE,2.9316493860573436,2026-06-10 19:59:50.366019,2026-06-10 20:01:24.220933,0.9361546518820864,0.18860338668524593,0.32020627454306516,10.525738168524363,15.195585734100433,13.397363077399735,1.3872229919046193,4.402907458590835,9.427931333935646,0.00010747015438578356,3.259053027643925,0.0007381965474272157,191.24323466774428,0.6079112954938988,2.323738090563445
248,TrialState.PRUNED,11.758475740848057,2026-06-10 20:01:24.228407,2026-06-10 20:02:03.722773,0.8987263137392296,0.29182586755992707,0.47173820226227525,11.724702922955865,15.47345226289705,11.941249522068555,4.770290751139861,6.847733840942013,19.181291495587615,6.828432850076558e-05,2.895945718896507,0.0005647015577039601,322.32781584469285,,
249,TrialState.COMPLETE,4.751276616024704,2026-06-10 20:02:03.730899,2026-06-10 20:04:32.943919,0.4904445963317208,0.34795965175573995,0.35492996609820426,11.712123921795053,21.929213862744678,6.634026029581975,1.099211452576507,3.0728369317691917,3.952257141203228,1.8422496734168732e-05,2.6803661575350657,0.008709914386395427,1861.256292313432,0.0,4.751276616024704
250,TrialState.PRUNED,126.82604034405549,2026-06-10 20:04:32.952088,2026-06-10 20:04:51.705587,0.07392112995003669,7.081780971254463,0.625756567459216,17.406690330545466,15.614264554248498,1.3926161449782235,1.0596455095622719,5.033188732730727,2.970259365928112,0.00039673555124600316,3.1895611129832577,0.0042986374995566765,884.63614744427,,
251,TrialState.PRUNED,26.8029047064241,2026-06-10 20:04:51.713870,2026-06-10 20:05:29.772494,0.942001621400322,0.17998074431886799,0.15042248789031645,12.982032743178658,21.48943694425925,19.10488365344659,1.4986231067114226,5.499622966858988,17.37859556693121,1.3690635761468101e-05,3.4587542268882374,0.00325572708000593,149.4324589126826,,
252,TrialState.COMPLETE,8.234616176732512,2026-06-10 20:05:29.780465,2026-06-10 20:08:58.964076,0.9219694377592369,0.14719637057186355,0.4325926538902394,11.198793421334353,18.531440519480853,4.0347230408914,5.471442007628371,1.741221048562847,5.892484590147197,0.00012125849444246902,3.2234902210764353,0.007535173899460781,3224.894871175684,0.0,8.234616176732512
253,TrialState.COMPLETE,1.4444265916124834,2026-06-10 20:08:58.972128,2026-06-10 20:11:46.243032,0.3954970200446462,0.4892460154534791,0.10739972390342747,10.669017141492867,19.517168333996548,5.579762159124616,1.8701109332308103,5.0397551648873025,1.417034573857519,9.606304297693849e-05,2.640585577785556,0.015498241098097026,116.94940449338749,0.0,1.4444265916124834
254,TrialState.COMPLETE,26.219191981834847,2026-06-10 20:11:46.251241,2026-06-10 20:13:25.659956,0.4981519056001692,0.5157264964713725,0.10106418990999147,13.232021411966825,21.952457897228502,4.247123607347058,2.960046449596201,4.693708283459745,7.984504363637781,0.0002081048134703122,2.004654144534287,0.03249610318442538,94.56157450483751,20.543224605395523,5.675967376439322
255,TrialState.COMPLETE,0.29251011637994373,2026-06-10 20:13:25.667442,2026-06-10 20:15:09.005963,0.2675035090357042,0.6082299629416812,0.43542872174929503,11.484689926204284,19.079936282855865,8.782474958649004,2.8757728800521107,6.029394767316417,4.1961438101831465,8.161990128026149e-05,2.7186979495666392,0.03603486720785524,130.26407646193627,0.0,0.29251011637994373
256,TrialState.PRUNED,13.970722337640915,2026-06-10 20:15:09.013731,2026-06-10 20:16:01.949632,0.3598389594999488,4.546303264681055,0.3448190556505051,11.730358243322437,16.19372467209995,3.0797812458937006,3.2799914904220615,5.687913178986323,13.095929564440855,8.644303283538534e-06,1.1751467209378572,0.0008814411694883541,525.1157144014068,,
257,TrialState.COMPLETE,5.519681850507139,2026-06-10 20:16:01.959037,2026-06-10 20:18:51.444134,0.24550460762803064,0.35823535113487875,0.33858847012126875,10.072937998102441,19.137000530162855,3.216869124835558,1.262353309876135,5.813202152704063,2.631779144840902,0.00017450311137622284,1.4066909162146235,0.03794572599291717,193.46924558828053,0.0,5.519681850507139
258,TrialState.PRUNED,23.39715336398232,2026-06-10 20:18:51.452185,2026-06-10 20:19:32.667191,0.8903052181389715,0.1294580406486196,0.22087577580799778,10.786004945275089,16.471641804070483,16.286760326573344,4.1690772579988815,5.434759676640772,7.4418401943983845,7.35870399568028e-06,3.176768890220207,0.0007755940713645164,133.85245230856842,,
259,TrialState.COMPLETE,14.106954150567287,2026-06-10 20:19:32.674951,2026-06-10 20:20:43.340725,0.8715080880262532,0.17989273931826205,0.34976523420977296,10.933605688172333,17.56489646405148,15.6298320051377,1.9694809378266336,5.063204743344619,7.006552577053039,0.00025666125718529274,2.221991716874425,0.0006501364948103549,252.6074358653168,9.97529962935975,4.131654521207538
260,TrialState.PRUNED,23.540904448134558,2026-06-10 20:20:43.351652,2026-06-10 20:21:24.426354,0.008576745129568075,0.18915521172319955,0.37026433898735084,12.474093161973476,20.880217844093174,2.953603669957885,6.6822688166213755,8.473671693112108,8.404191397266185,3.54940789345436e-05,3.745581972810782,0.0200429814690465,187.37340590474432,,
261,TrialState.COMPLETE,0.12016647581343806,2026-06-10 20:21:24.435275,2026-06-10 20:23:15.455847,0.43169396719765724,0.38839702494633466,0.696398189415798,10.948793741998855,18.424936064215995,4.615675844782694,4.1235901717224035,8.680529831173576,5.204185243054316,4.229365711244681e-05,2.796728345446692,0.006823199519667298,87.72885121640653,0.0,0.12016647581343806
262,TrialState.COMPLETE,0.9830120022195463,2026-06-10 20:23:15.463731,2026-06-10 20:25:31.133832,0.40204197052062995,0.6759988185139957,0.7504286741683284,10.048632572358285,19.344673462106638,3.699332907167716,1.590659873418352,8.03514008029059,9.851314147543942,4.23823595512647e-05,3.311742785323202,0.001929505706012222,88.9744778095588,0.0,0.9830120022195463
263,TrialState.COMPLETE,33.67530241407597,2026-06-10 20:25:31.141516,2026-06-10 20:26:51.307231,0.16782767262069986,0.3672881122387247,0.8195685915060827,11.035861353617497,20.101616148416873,7.169470396811228,4.844937299194348,6.574372399457705,3.053706129689498,0.00010905455583112654,2.6965909237819314,0.04105194646077493,124.24502943705649,26.942771862824433,6.732530551251542
264,TrialState.COMPLETE,45.077768832723294,2026-06-10 20:26:51.314908,2026-06-10 20:28:20.323906,0.5148289359967854,0.5815797008074507,0.6560432724188664,10.48314876601013,17.918909080641477,10.508594543036665,1.1693171932285318,7.042229847999784,7.724383540024766,0.00015435983287137648,3.1485306829794744,0.002636324693112507,81.44368161057724,37.52726533390759,7.550503498815703
265,TrialState.COMPLETE,2.1129559892556014,2026-06-10 20:28:20.331876,2026-06-10 20:30:41.639869,0.3663803562488672,1.8706641201535779,0.6375695233089124,10.027979222348817,15.088278803113191,2.3989885698249025,2.659238842143421,8.766483846406397,4.584009562487813,5.1793469657400675e-05,3.390544213625129,0.0065176545995594155,80.66373183226297,0.0,2.1129559892556014
266,TrialState.PRUNED,24.698030286706327,2026-06-10 20:30:41.648072,2026-06-10 20:31:16.860905,0.329647521437607,0.2847007008625709,0.49984990803757895,12.292089738487501,16.69675420188242,3.254484016105531,7.583745099887574,11.315275003090935,3.4117618868467168,4.8948587904344835e-05,2.4018239795434786,0.0016389822366247617,127.51932509752882,,
267,TrialState.PRUNED,13.427867810625052,2026-06-10 20:31:16.868830,2026-06-10 20:32:15.059924,0.3807475217143254,3.7867442032119896,0.4467138742182975,10.271375429215915,20.791440533360536,1.2762364254205611,4.129662935246973,8.47653518543865,8.631684016673772,8.214759203298134e-05,3.3043585891009934,0.007174604155804429,108.70867861337781,,
268,TrialState.PRUNED,26.675679472502033,2026-06-10 20:32:15.071499,2026-06-10 20:32:53.389124,0.09491167510062373,0.46095585119967303,0.33983621164449107,11.288225134533139,22.443642483206716,14.446714577451296,7.492480332275701,4.475643668096295,2.1206551649676983,0.00021274028212646244,3.160446252954127,0.037599764956518074,113.21028552160796,,
269,TrialState.COMPLETE,28.13921654479779,2026-06-10 20:32:53.397508,2026-06-10 20:34:38.361984,0.04330144913591229,9.234126573210542,0.238090032998875,10.2828747358495,18.457478794610044,4.732178341807772,5.913127175540067,5.421501673203574,3.8853199164740433,0.0004363108050773598,3.0668750819851227,0.000191717723225446,1956.7311978001167,22.3611948400673,5.778021704730492
270,TrialState.COMPLETE,0.7568475113304619,2026-06-10 20:34:38.370608,2026-06-10 20:36:24.070166,0.9627773083287408,0.15119492479021854,0.4530224836458268,11.18376451490641,18.396923197693233,10.841923830591549,2.8044427310935562,3.856426160661557,9.39221969519973,0.00011760417591405605,3.964530734558102,0.00016911342028483038,205.31058744863182,0.0,0.7568475113304619
271,TrialState.COMPLETE,3.2514407888622294,2026-06-10 20:36:24.077718,2026-06-10 20:37:57.771870,0.9749055065698755,0.11710024264891779,0.3071289494141515,11.24185569087445,17.47535741594054,12.359490758134642,2.985193210649818,3.401966662496822,11.152624363544145,0.00019258505724153356,3.9205790962262848,5.267560719825496e-05,103.67331705051117,0.8431844023210362,2.4082563865411935
272,TrialState.COMPLETE,14.338300480344992,2026-06-10 20:37:57.780306,2026-06-10 20:39:40.073881,0.3691326183804827,0.7351155715710804,0.9291088788717797,11.708564562119141,19.931122254850496,2.5352085333637464,1.2632070209198423,7.630271992253737,10.84653234770326,0.00010461722844445742,2.89911617173371,0.0005063038884041722,359.12789403747735,9.685675260417366,4.652625219927627
273,TrialState.PRUNED,16.715891856283807,2026-06-10 20:39:40.081521,2026-06-10 20:40:28.374451,0.6384612969762262,0.18159869086151154,0.6525404733811467,13.781562497175731,23.807147160925524,3.6042274218545822,1.2062554187720682,9.811792025381244,7.314950551143642,0.0001331824617787362,2.6189901187872313,0.02485233209989397,154.2696444129899,,
274,TrialState.PRUNED,54.15113901893996,2026-06-10 20:40:28.382631,2026-06-10 20:40:57.331199,0.002750818219925878,1.5375073326399664,0.5578383991393933,14.799525865435356,22.455330475130214,13.102823962859322,4.8027581531786385,7.082691899974185,7.600922766966487,0.0003495686462553315,3.978442061981312,2.9179620763301076e-05,1208.1360283804488,,
275,TrialState.COMPLETE,3.908596234920604,2026-06-10 20:40:57.340520,2026-06-10 20:42:31.551977,0.2889519653516601,0.8470163533180584,0.96992811679454,10.182498134048895,18.69490704395738,4.960679581187389,4.090627016880301,9.999620653674658,7.650460473660586,6.330335729223927e-05,3.5687054970765666,0.0011357392978763171,81.9709121586246,1.3473123392685287,2.5612838956520756
276,TrialState.PRUNED,21.13145404217716,2026-06-10 20:42:31.559824,2026-06-10 20:43:16.504956,0.21033438909338603,3.2658980700847895,0.15812462320029755,10.291645532988316,22.472160583040207,9.634430078939829,2.4733617143828117,5.383252630163492,14.67999895487035,4.896457940611066e-05,3.6237412070686377,0.00331353377533664,171.68449845890552,,
277,TrialState.COMPLETE,28.85914618348149,2026-06-10 20:43:16.513228,2026-06-10 20:44:38.044297,0.5348954270021465,0.3731059711124541,0.05137065678651792,12.062403785955215,20.061476782000444,12.777502216722665,1.4012677409258623,5.839997560350556,4.970315324480829,2.9307260068350138e-05,3.150774991402601,0.01556942222911013,261.64421930523764,23.021231393480882,5.837914790000607
278,TrialState.PRUNED,9.209764984366949,2026-06-10 20:44:38.052398,2026-06-10 20:45:20.136928,0.26004325943957773,0.7010533185543082,0.4679183210786697,14.125296925543614,18.24760428375808,10.741432015141015,3.535932372917641,7.431776355700698,2.4486445518234095,8.964457138407184e-06,2.473111631976848,0.04238445092017202,275.1888067276172,,
279,TrialState.PRUNED,38.84807284086335,2026-06-10 20:45:20.145273,2026-06-10 20:45:56.265782,0.5476265613530235,0.22238438200404004,0.001971659072437446,13.169491483154797,15.808961639424746,4.306877486197043,6.1289763363511724,5.908207537555414,1.807579530321998,0.00024607726787315127,2.86722683371274,0.0024365627537033833,74.339837242745,,
280,TrialState.PRUNED,25.706553541077458,2026-06-10 20:45:56.274754,2026-06-10 20:46:36.726663,0.8575640709704934,0.1269533918112993,0.5770700689674066,12.322657447587169,17.193412684146622,12.155220324542672,7.90976164271675,5.289140415627699,9.063274521660087,0.0001326062138779389,3.764314789349605,0.00036251717821404923,148.34214244019776,,
281,TrialState.COMPLETE,1.7425192742404612,2026-06-10 20:46:36.738047,2026-06-10 20:48:10.160007,0.9067080407165931,0.1127437182305916,0.30755690026042465,10.366428627067657,17.59075586475759,9.305064563470495,5.53549876955069,4.136324329140678,10.210219170540926,0.0001831277871040412,3.025682117562247,0.002976896993371286,153.1133871883067,0.0,1.7425192742404612
282,TrialState.COMPLETE,7.112798369139701,2026-06-10 20:48:10.169438,2026-06-10 20:51:39.821955,0.6194550549147627,1.068297487498494,0.5512267358931043,10.70787427294141,16.01424748619671,1.7459742498839268,1.3528691785741085,8.117990684848087,5.537442355921494,0.00021895643918406056,3.3882381267937185,0.027290355874398764,145.58721933729822,0.0,7.112798369139701
283,TrialState.COMPLETE,1.309682178611613,2026-06-10 20:51:39.829746,2026-06-10 20:54:12.847825,0.2569352831800282,1.956747755479417,0.6917179646902388,11.088388946542377,15.908752719839667,1.0889384331070107,1.6334450655186608,9.905938650296212,8.638289517295982,2.8393908505092104e-05,3.2070782815994736,0.013267354257688322,368.4511746827695,0.0,1.309682178611613
284,TrialState.COMPLETE,6.369878143928695,2026-06-10 20:54:12.855678,2026-06-10 20:55:23.806398,0.034557654610214775,23.992779393413212,0.7687496522202356,12.623377407079346,15.296437000384028,16.907834922150613,1.9503551724954968,4.110440289304142,1.6991591023580455,0.00011876639568486207,3.737259426348355,0.000819249397110507,909.6787190820202,3.35059902226636,3.019279121662334
285,TrialState.COMPLETE,16.63167736809622,2026-06-10 20:55:23.814286,2026-06-10 20:56:27.950230,0.0965360553837013,6.414614346336954,0.4372408470743893,11.450727334668594,15.37373539932868,9.630420385412348,8.227370320600883,6.065893628536496,1.9938940553872708,1.7086029703553353e-05,3.1677486984586953,0.0001438329922973078,172.90718443795222,12.202676304191979,4.429001063904243
286,TrialState.COMPLETE,18.56426167937559,2026-06-10 20:56:27.958547,2026-06-10 20:58:05.281007,0.07474878795677775,0.4657802605102946,0.27045651010498895,10.414776976836844,20.567945940050784,2.5992948262135838,3.891581547347956,8.217951117079902,2.4110015985509254,0.00027262976849314887,2.549129330678499,0.00019179895765237406,382.2126537309787,13.869464815570577,4.694796863805013
287,TrialState.PRUNED,9.100104204588959,2026-06-10 20:58:05.288821,2026-06-10 20:59:10.233407,0.550859685057594,0.9615705430763337,0.8280377150986995,10.799682785245137,20.1260554820702,3.742396811622378,3.6319698275780796,7.71036543161797,2.878320026621253,3.75029554419392e-05,2.232607001370483,0.010053971946109186,80.67351752245818,,
288,TrialState.PRUNED,10.937620707593162,2026-06-10 20:59:10.241433,2026-06-10 21:00:06.475364,0.2119223981296396,4.950814025114052,0.6735264256191318,12.056233644288149,18.59027019853507,1.600219310006515,3.7150527231728163,7.714355039219212,15.14007005157453,8.04875282931561e-05,3.293448512999944,0.01273462924619774,376.8403455414287,,
289,TrialState.COMPLETE,1.6075856671525672,2026-06-10 21:00:06.483388,2026-06-10 21:02:21.812960,0.11579598944469635,3.5068884112237217,0.11022359664197495,10.858003112401368,15.245064264111738,7.005607990230079,2.847850316749359,4.298267749440574,1.3232848184288404,0.00023679953821130448,3.9658065846357187,0.008913686634714799,129.31900127593013,0.0,1.6075856671525672
290,TrialState.PRUNED,21.858118955867376,2026-06-10 21:02:21.821591,2026-06-10 21:03:03.176578,0.0015817549955995103,2.1118803272517654,0.20976632154887043,10.785010735418885,17.701098780062186,9.883645674609891,3.0712445745781984,5.62846894381263,1.5580467699623946,0.00023162521926618884,3.4857744428737973,0.023649430236437563,230.12301162667976,,
291,TrialState.COMPLETE,58.34909506309184,2026-06-10 21:03:03.185917,2026-06-10 21:04:28.495069,0.20767010145458256,0.19803110630343207,0.803038843506541,10.229255308074405,18.87835251367348,1.0666254264051542,1.1534172565637113,11.973719038005942,9.615181144837644,1.9769338387419295e-06,3.6001061115624577,0.010219983223740866,639.6911653235343,49.535746620519554,8.813348442572284
292,TrialState.COMPLETE,2.170899549800242,2026-06-10 21:04:28.502753,2026-06-10 21:06:43.602892,0.25483033849507375,10.628711740779586,0.4237484440629724,10.834145991618119,15.658327609503484,7.284357187155132,3.7266803585087356,3.039767551229299,1.960955314216713,0.00017822438049470822,3.6749919718898885,0.0013204204200222911,73.8408877842645,0.0,2.170899549800242
293,TrialState.PRUNED,23.39715336398232,2026-06-10 21:06:43.611135,2026-06-10 21:07:24.843442,0.281532316729244,11.266873460418848,0.6423145227678572,11.086663620255896,15.60169057925658,13.35523815697503,9.483779413927845,2.106431748009079,4.463390999119988,0.0002192087583688508,2.9186676748218545,0.0013897983829233701,83.65285449538969,,
294,TrialState.COMPLETE,5.864966191659617,2026-06-10 21:07:24.852822,2026-06-10 21:10:15.764962,0.31286603496286314,4.5565784658118185,0.38975262292344703,14.016457574758643,15.727871317775795,3.5512074588487854,1.3342499227638112,6.540924961208389,3.168372298711889,0.0003495105630944575,3.9033181030365793,0.0001566179488351053,343.71643497074206,0.0,5.864966191659617
295,TrialState.PRUNED,9.481132046685712,2026-06-10 21:10:15.772844,2026-06-10 21:11:15.261112,0.5895232267561534,1.0334571223227744,0.76542548294678,12.011626995637236,22.509820409253237,3.378606619081263,2.9504479730803856,8.574571770897283,13.32698740759589,9.477429917737008e-06,3.727160159303699,0.0024114018525685527,82.53702193172731,,
296,TrialState.COMPLETE,0.4325683987462591,2026-06-10 21:11:15.268470,2026-06-10 21:13:00.359012,0.7964006908416204,0.10683223274758828,0.2780303000759354,10.080087826903572,19.872881486018862,8.252851343938408,7.512236084600749,1.5753008895375342,8.98995852344766,0.00023789866726243677,2.4357369607933377,0.0005842558799937348,158.56692941140378,0.0,0.4325683987462591
297,TrialState.COMPLETE,2.9262741114312414,2026-06-10 21:13:00.366933,2026-06-10 21:15:04.948112,0.4752361796278354,1.370695347235228,0.5740777674934592,13.21929969305501,15.381655885838327,1.8131085273719267,4.607210428771351,7.879890804693435,6.312505113948203,5.746165589154273e-05,3.328985283846791,0.004319317120928425,74.0013267981982,0.3539471530577145,2.5723269583735267
298,TrialState.COMPLETE,0.9966957610456493,2026-06-10 21:15:04.955926,2026-06-10 21:17:20.897325,0.8605906693488927,0.10061516219608052,0.09654030404866967,11.085851414415004,25.007037886954965,1.596976957845567,8.046663077813879,2.5725330127344987,6.322121629308478,0.0002685193251825451,2.9038050055201055,0.0009422723763094877,394.13957265759177,0.0,0.9966957610456493
299,TrialState.PRUNED,10.35967198809862,2026-06-10 21:17:20.905427,2026-06-10 21:18:24.335935,0.8394874965060675,0.36751798732876345,0.1844405748680188,13.063631835074732,28.511892704232864,2.039852062078358,8.969962377352793,4.5283397981663915,4.936875860266317,0.00029365524419335557,3.846267121334617,0.0006602311737332354,824.9162106764476,,
